GEOID,sovi,rank
g50007,-3.505264662595276,2856.0
g50009,1.2614107056628818,909.0
g50011,-2.582630321988608,2650.0
g50013,-4.259764637199446,2958.0
g50015,-2.2373243600155384,2556.0
g50017,-2.3064418391466424,2574.0
g50019,0.8559861649845728,1106.0
g50021,-0.026403037655072792,1587.0
g50023,-1.8384755376527082,2438.0
g50025,-0.5086092263986803,1874.0
g50027,-0.8484412064615383,2039.0
g51001,1.5683308512171201,778.0
g51003,-3.907143102014261,2923.0
g51005,1.6015038251377587,759.0
g51007,-2.983446274663395,2746.0
g51009,0.6615829975533083,1214.0
g51011,-0.10736475107842408,1640.0
g51013,-8.483489489543656,3132.0
g51015,-2.5423356626095304,2638.0
g51017,2.536096285886428,432.0
g51019,-3.7496134788029343,2897.0
g51021,-3.5558404649323867,2864.0
g51023,-4.053051425837264,2940.0
g51025,2.4614626552403003,446.0
g51027,0.7961445845818176,1143.0
g51029,1.218178095819032,924.0
g51031,-1.2258556637548483,2214.0
g51033,-2.44679311082393,2610.0
g51035,0.4752700503701508,1324.0
g51036,-1.148953447536651,2175.0
g51037,1.8093212875703482,669.0
g51041,-4.647336277026262,2995.0
g51043,-4.636120049897599,2994.0
g51045,0.1968751713393842,1466.0
g51047,-3.2856980536479865,2816.0
g51049,-0.40079181439982553,1816.0
g51051,0.3166388750638225,1411.0
g51053,-1.5135185821763408,2328.0
g51057,1.4812000630677764,817.0
g51059,-8.094707304114298,3128.0
g51061,-6.077200832618821,3087.0
g51063,-1.4214793721513312,2294.0
g51065,-1.5845087774084399,2352.0
g51067,-1.226048174033549,2216.0
g51069,-4.298494359568391,2960.0
g51071,-0.47825171659852395,1858.0
g51073,-2.8434926165209893,2719.0
g51075,-7.633671069332598,3121.0
g51077,1.6726629777451019,733.0
g51079,-2.6382138036298217,2667.0
g51081,-3.3038130402997425,2821.0
g51083,2.684080519853292,399.0
g51085,-5.513801530545091,3057.0
g51087,-2.1530821914838585,2537.0
g51089,1.511267508345128,807.0
g51091,2.1758183073067494,530.0
g51093,-3.7800669033064636,2903.0
g51095,-1.9562095816034701,2476.0
g51097,-2.4636389720195133,2616.0
g51099,-6.425820228251732,3101.0
g51101,-4.48509926296383,2977.0
g51103,6.236872058322052,74.0
g51105,1.1585372589280056,960.0
g51107,-10.207690844970486,3141.0
g51109,-2.9149148183429974,2737.0
g51111,0.006833965913392914,1577.0
g51113,-0.04801351744254356,1605.0
g51115,0.8505105702375773,1113.0
g51117,2.8506622677345548,358.0
g51119,0.7419432982294487,1169.0
g51121,-4.363552479664468,2966.0
g51125,1.4530648817145169,823.0
g51127,-5.8217119323126365,3073.0
g51131,4.0237742820557685,190.0
g51133,2.5703764643676044,423.0
g51135,1.864873897136151,644.0
g51137,-1.0671016892315062,2132.0
g51139,0.4706877785016714,1329.0
g51141,2.552055137857048,429.0
g51143,-1.101853953649293,2149.0
g51145,-8.294972299203675,3129.0
g51147,1.111285115621329,981.0
g51149,-6.787153152953312,3108.0
g51153,-6.1818819684837365,3094.0
g51155,0.08787353682007726,1533.0
g51157,-2.7167093135625455,2685.0
g51159,-1.7960953113497014,2429.0
g51161,-2.0067847067584905,2492.0
g51163,-0.3457220219068519,1782.0
g51165,-1.864062537770267,2444.0
g51167,-0.3871357997122091,1808.0
g51169,1.0571942723424794,1004.0
g51171,0.6184331872331931,1232.0
g51173,1.817202305595917,665.0
g51175,-0.9027748193444167,2065.0
g51177,-4.604895236187406,2990.0
g51179,-7.7458441915670075,3125.0
g51181,-2.1487364933161714,2536.0
g51183,-1.65863007965792,2377.0
g51185,0.08269523431819725,1534.0
g51187,-2.720529659979505,2686.0
g51191,-1.3585496470439722,2269.0
g51193,1.2528713572341763,912.0
g51195,-1.1060286420354102,2152.0
g51197,0.2669141862585811,1435.0
g51199,-5.762093265917011,3070.0
g51510,-4.501867988831135,2979.0
g51515,6.438257787964224,69.0
g51520,5.166879541515007,120.0
g51530,2.9130500588863772,341.0
g51540,-0.6989641072811694,1966.0
g51550,-4.411501758405657,2969.0
g51570,2.2905033096729723,493.0
g51580,0.8474786851267911,1114.0
g51590,6.219738851603221,75.0
g51595,8.750037142071646,30.0
g51600,-6.1385699458531295,3090.0
g51610,-8.482982546440622,3131.0
g51620,7.961777453702037,40.0
g51630,0.15730643256542454,1488.0
g51640,9.708340786358132,18.0
g51650,-1.1081794210640858,2155.0
g51660,1.5620945884641237,783.0
g51670,4.189514785607011,171.0
g51678,-3.0703945724370922,2772.0
g51680,2.309419474094139,486.0
g51683,-1.9499401779934935,2475.0
g51685,-0.1754896891636929,1684.0
g51690,8.624158929236968,33.0
g51700,0.12321180877739923,1511.0
g51710,-0.9493320170308088,2080.0
g51720,3.2586937356200076,294.0
g51730,6.945790967184091,58.0
g51735,-6.330202053691157,3099.0
g51740,1.8275612768538911,659.0
g51750,1.040691115919761,1015.0
g51760,2.6179843991780243,412.0
g51770,3.627779865640489,240.0
g51775,0.5794751645876728,1255.0
g51790,4.290921107574027,161.0
g51800,-2.672106247582997,2679.0
g51810,-3.893334990018863,2922.0
g51820,2.287594833937299,494.0
g51830,-0.6945102264076137,1962.0
g51840,2.0500651880028045,574.0
g53001,2.757002719419959,384.0
g53003,2.3533824466932476,472.0
g53005,-2.575459825146911,2647.0
g53007,0.9739774164148918,1044.0
g53009,2.73384082681145,387.0
g53011,-2.8995395109060844,2731.0
g53013,2.955628166805499,334.0
g53015,0.3634797265765374,1386.0
g53017,-0.3372404924017953,1776.0
g53019,1.4877776143609869,814.0
g53021,1.6441939923711293,744.0
g53023,1.5950671280099933,766.0
g53025,0.8951854869602232,1082.0
g53027,1.5619442195986233,784.0
g53029,-1.5005633259355438,2321.0
g53031,1.1669551386758974,953.0
g53033,-4.954511898332882,3019.0
g53035,-3.197653601600006,2801.0
g53037,-1.2435609199848425,2226.0
g53039,-0.15359315344702296,1669.0
g53041,0.407416482849297,1360.0
g53043,0.1644365217893675,1482.0
g53045,0.24726359675231624,1444.0
g53047,3.033629238158503,325.0
g53049,3.1977527707885898,302.0
g53051,0.5462109163648055,1281.0
g53053,-2.377774582053693,2589.0
g53055,0.5166033019025522,1294.0
g53057,-0.6141313794583708,1928.0
g53059,-3.5806866668635777,2866.0
g53061,-4.184159966591759,2953.0
g53063,-1.1954553569751307,2202.0
g53065,-0.3953181121019075,1814.0
g53067,-2.175473579451754,2544.0
g53069,-0.15788013885016633,1672.0
g53071,1.0179008126206162,1027.0
g53073,-1.6978876109796857,2390.0
g53075,-2.9557684157629662,2740.0
g53077,3.2706976330620825,289.0
g54001,1.0929847986911572,992.0
g54003,-2.329668308933466,2581.0
g54005,-1.2017338380920428,2209.0
g54007,0.41056443331853565,1356.0
g54009,1.9341202478059072,619.0
g54011,1.343017613646445,876.0
g54013,0.797819870688548,1140.0
g54015,-0.13001490087074563,1652.0
g54017,-0.5059059157701804,1870.0
g54019,1.8112238046931801,667.0
g54021,-0.8717638247347899,2050.0
g54023,-0.3385241402492712,1778.0
g54025,2.2724525137436196,497.0
g54027,-0.8066967205244863,2017.0
g54029,1.6139543911121828,756.0
g54031,0.8902102502920053,1087.0
g54033,1.0461959414988884,1010.0
g54035,-0.53886020840782,1892.0
g54037,-3.272738248750665,2812.0
g54039,0.48296997935060215,1319.0
g54041,1.4283781450406283,836.0
g54043,1.101335396739276,983.0
g54045,-0.8516193369310905,2043.0
g54047,4.1527075167619065,173.0
g54049,0.49902255905995846,1308.0
g54051,0.44153180686694743,1342.0
g54053,0.6757804249350059,1205.0
g54055,1.8418010741937638,650.0
g54057,1.3316220678018518,881.0
g54059,-0.12740540585815374,1651.0
g54061,-4.026827646537093,2936.0
g54063,0.3362632476086125,1399.0
g54065,0.667583677541084,1210.0
g54067,-0.20604227510350626,1697.0
g54069,3.29255413103022,288.0
g54071,0.5660221420959752,1264.0
g54073,-0.44549315693213154,1843.0
g54075,1.7209738959484235,707.0
g54077,-1.8169150953053679,2433.0
g54079,-3.59343414189651,2867.0
g54081,0.12144461243321636,1513.0
g54083,0.6179062663262718,1233.0
g54085,1.4338813352182467,834.0
g54087,2.1115402195207733,546.0
g54089,4.239466766475315,168.0
g54091,-0.2124555362667549,1699.0
g54093,0.21446430174362557,1458.0
g54095,1.8388818534308533,653.0
g54097,-0.2849328779803184,1747.0
g54099,0.4515207455702235,1340.0
g54101,2.096567797757279,551.0
g54103,1.1007683660431349,984.0
g54105,-3.164521347868699,2793.0
g54107,0.3348692446412552,1403.0
g54109,-0.4827788713324157,1860.0
g55001,0.8346944958910216,1120.0
g55003,2.052663850466221,571.0
g55005,0.459523008753562,1335.0
g55007,1.3985724088164715,852.0
g55009,-1.91853506265281,2464.0
g55011,-1.6527350754107495,2372.0
g55013,2.9276721206691674,338.0
g55015,-5.195951595830259,3036.0
g55017,-2.0625422079738978,2512.0
g55019,-0.5608204381721542,1898.0
g55021,-2.4784819304846386,2622.0
g55023,0.306742672812977,1418.0
g55025,-3.7443243201919594,2896.0
g55027,-2.891231392656996,2729.0
g55029,1.8091273692934309,671.0
g55031,-0.05875161217947489,1611.0
g55033,-2.4624935626572104,2615.0
g55035,-1.6590553261032972,2378.0
g55037,2.1377290700225853,539.0
g55039,-0.8762184734794722,2055.0
g55041,3.9845966370245574,195.0
g55043,-1.8248684975391618,2435.0
g55045,-1.8788299851113572,2451.0
g55047,0.5940683890176448,1249.0
g55049,-2.724930625135484,2688.0
g55051,4.25236729226859,167.0
g55053,-0.2563684535295965,1726.0
g55055,-2.094771986012098,2521.0
g55057,-0.7261439655794666,1979.0
g55059,-1.7625186587761554,2413.0
g55061,-2.9544610614696656,2739.0
g55063,-1.3085544017843567,2255.0
g55065,-2.1748504656812324,2543.0
g55067,0.804705252038709,1136.0
g55069,-0.5797089142639569,1905.0
g55071,-0.8482830601442216,2038.0
g55073,-2.8051301580285695,2708.0
g55075,0.6947511750102073,1198.0
g55077,0.7113067378242992,1187.0
g55078,11.555347507262898,7.0
g55079,2.2719379011015075,498.0
g55081,-1.2008778233936033,2208.0
g55083,-2.265770903465648,2562.0
g55085,0.7799749624777805,1147.0
g55087,-3.336308646031865,2830.0
g55089,-5.20687993303115,3037.0
g55091,-0.51118718116746,1876.0
g55093,-3.4154467317936894,2844.0
g55095,-1.2004417059692194,2207.0
g55097,-2.299201777276576,2570.0
g55099,0.28145552703614496,1427.0
g55101,-1.0924931677868814,2145.0
g55103,-0.06459436926255657,1617.0
g55105,-0.5326016132045968,1886.0
g55107,0.7165784079933375,1185.0
g55109,-5.113171762980629,3027.0
g55111,-1.0343854453853667,2112.0
g55113,4.040340917367289,186.0
g55115,0.974337881658331,1043.0
g55117,-1.5053679950446703,2325.0
g55119,-1.912285438941401,2462.0
g55121,-1.136515519927141,2169.0
g55123,-0.41354617992803216,1823.0
g55125,3.425583456331062,269.0
g55127,-0.9814300439946148,2094.0
g55129,2.1127682108479875,545.0
g55131,-4.06064837986794,2942.0
g55133,-4.966717834984934,3021.0
g55135,-0.19081528518159274,1688.0
g55137,0.19035495989109794,1468.0
g55139,-1.7375756453747697,2404.0
g55141,-0.06317404702216844,1615.0
g56001,-4.529913315287314,2984.0
g56003,-0.9228148382840944,2074.0
g56005,-8.68395702518507,3135.0
g56007,-3.1124416691631245,2781.0
g56009,-3.843348011462043,2916.0
g56011,-3.6559671508389116,2879.0
g56013,0.9425683647146448,1056.0
g56015,-0.6725513745439,1950.0
g56017,2.09388854104711,553.0
g56019,-3.0660457692037415,2770.0
g56021,-1.9950995037369932,2486.0
g56023,-4.001013231913056,2933.0
g56025,-3.3145479224562187,2824.0
g56027,1.2348257585813875,916.0
g56029,-1.1920041887764972,2198.0
g56031,1.325057269399614,885.0
g56033,-1.4877118103407823,2317.0
g56035,-9.20061251257935,3136.0
g56037,-6.339821453396872,3100.0
g56039,-5.1877320640182125,3035.0
g56041,-3.9626173575631043,2929.0
g56043,-0.3521904208465544,1789.0
g56045,-3.6342972468212422,2874.0
